modelId,equipId,vendor,model,unitModelNumber,unitNumberKind,unitRole,status,sourceFile,sourcePage,sourceTable,capacityClass,capacityClassUnit,compatibleCapacityRange,compatibleCapacityRangeUnit,matchedAirHandler,matchedAirHandlerUnit,ratedAirflow,ratedAirflowUnit,ecodesignAirflow,ecodesignAirflowUnit,sfp15Airflow,sfp15AirflowUnit,sfp20Airflow,sfp20AirflowUnit,grossCoolingCapacity,grossCoolingCapacityUnit,ahriNetCoolingCapacity,ahriNetCoolingCapacityUnit,eer,eerUnit,ieer,ieerUnit,capacitySteps,capacityStepsUnit,fanMotorHp,fanMotorHpUnit,fanMotorRpm,fanMotorRpmUnit,coilFaceArea,coilFaceAreaUnit,coilRowsFpi,coilRowsFpiUnit,compressorConfig,compressorConfigUnit,refrigerantCircuits,refrigerantCircuitsUnit,condenserFans,condenserFansUnit,condenserAirflow,condenserAirflowUnit,unitWidth,unitWidthUnit,unitHeight,unitHeightUnit,unitLength,unitLengthUnit,seer,seerUnit,seer2,seer2Unit,heatingCapacity,heatingCapacityUnit,cop,copUnit,systemPower,systemPowerUnit,soundRating,soundRatingUnit,refrigerantCharge,refrigerantChargeUnit,refrigerantControl,refrigerantControlUnit,cabinetSize,cabinetSizeUnit,airflowConfiguration,airflowConfigurationUnit
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 025+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 025+,,,,,,1080 - 9000,m³/h,1080 - 9000,m³/h,8640,m³/h,9000,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 030,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 030,,,,,,1080 - 9000,m³/h,1080 - 9000,m³/h,7920,m³/h,9720,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 030+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 030+,,,,,,1080 - 10440,m³/h,1080 - 10440,m³/h,9360,m³/h,11520,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 035,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 035,,,,,,1800 - 12900,m³/h,1800 - 12900,m³/h,10860,m³/h,13069,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 040,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 040,,,,,,2700 - 14000,m³/h,2700 - 14000,m³/h,11952,m³/h,14976,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 050,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 050,,,,,,2700 - 17800,m³/h,2700 - 17800,m³/h,15120,m³/h,18000,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 060,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 060,,,,,,3600 - 18500,m³/h,3600 - 18500,m³/h,15583,m³/h,19667,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 070,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 070,,,,,,3600 - 25200,m³/h,3600 - 25200,m³/h,22680,m³/h,26640,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 070+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 070+,,,,,,3600 - 28800,m³/h,3600 - 28800,m³/h,25560,m³/h,28800,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 080,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 080,,,,,,5400 - 25200,m³/h,5400 - 25200,m³/h,22680,m³/h,27360,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 080+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 080+,,,,,,5400 - 31320,m³/h,5400 - 31320,m³/h,27000,m³/h,31320,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 100,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 100,,,,,,5400 - 37950,m³/h,5400 - 37950,m³/h,31320,m³/h,38618,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 120,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 120,,,,,,9000 - 39180,m³/h,9000 - 39180,m³/h,32400,m³/h,40358,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX Top 004 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 004 Top,,,,,,290 - 1620,m³/h,290 - 1620,m³/h,1215,m³/h,1618,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX Top 005 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 005 Top,,,,,,290 - 1840,m³/h,290 - 1840,m³/h,1215,m³/h,1618,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX Top 007 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 007 Top,,,,,,290 - 2540,m³/h,290 - 2540,m³/h,2028,m³/h,2516,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX Top 008 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 008 Top,,,,,,720 - 2770,m³/h,720 - 2770,m³/h,2099,m³/h,2610,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX Top 011 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 011 Top,,,,,,720 - 3950,m³/h,720 - 3950,m³/h,3186,m³/h,3960,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX Top 012 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 012 Top,,,,,,720 - 4270,m³/h,720 - 4270,m³/h,3288,m³/h,4122,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX Top 014 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 014 Top,,,,,,720 - 5940,m³/h,720 - 5940,m³/h,5400,m³/h,5940,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX Top 014+ Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 014+ Top,,,,,,720 - 5940,m³/h,720 - 5940,m³/h,5760,m³/h,5940,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX Top 020 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 020 Top,,,,,,1080 - 6530,m³/h,1080 - 6530,m³/h,5760,m³/h,6840,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX Top 020+ Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 020+ Top,,,,,,1080 - 7200,m³/h,1080 - 7200,m³/h,6480,m³/h,7560,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX Top 025 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 025 Top,,,,,,1080 - 8210,m³/h,1080 - 8210,m³/h,7560,m³/h,9000,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX Top 025+ Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 025+ Top,,,,,,1080 - 9000,m³/h,1080 - 9000,m³/h,8640,m³/h,9000,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX Top 030 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 030 Top,,,,,,1800 - 8160,m³/h,1800 - 8160,m³/h,7560,m³/h,9360,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX Top 030+ Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 030+ Top,,,,,,1800 - 10080,m³/h,1800 - 10080,m³/h,9360,m³/h,10800,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 004,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 004,,,,,,290 - 2012,m³/h,290 - 2012,m³/h,1468,m³/h,1620,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 005,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 005,,,,,,290 - 1944,m³/h,290 - 1944,m³/h,1620,m³/h,2012,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 007,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 007,,,,,,290 - 2793,m³/h,290 - 2793,m³/h,2356,m³/h,2700,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 008,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 008,,,,,,720 - 2844,m³/h,720 - 2844,m³/h,2482,m³/h,2980,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 011,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 011,,,,,,720 - 3883,m³/h,720 - 3883,m³/h,3367,m³/h,3960,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 012,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 012,,,,,,720 - 3993,m³/h,720 - 3993,m³/h,3561,m³/h,4320,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 014,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 014,,,,,,720 - 6495,m³/h,720 - 6495,m³/h,5976,m³/h,5940,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 020,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 020,,,,,,1080 - 6844,m³/h,1080 - 6844,m³/h,6768,m³/h,7560,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 025,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 025,,,,,,1080 - 9000,m³/h,1080 - 9000,m³/h,8280,m³/h,9000,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 030,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 030,,,,,,1800 - 9537,m³/h,1800 - 9537,m³/h,9000,m³/h,10855,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 035,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 035,,,,,,1800 - 12803,m³/h,1800 - 12803,m³/h,11786,m³/h,14040,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 040,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 040,,,,,,2700-14476,m³/h,2700-14476,m³/h,13176,m³/h,15948,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 040+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 040+,,,,,,2700-16560,m³/h,2700-16560,m³/h,15012,m³/h,17928,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 050+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 050+,,,,,,2700-17262,m³/h,2700-17262,m³/h,16020,m³/h,19188,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 060+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 060+,,,,,,3600-18112,m³/h,3600-18112,m³/h,17280,m³/h,20952,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 070,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 070,,,,,,3600-24840,m³/h,3600-24840,m³/h,24120,m³/h,27900,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 080,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 080,,,,,,5040-24740,m³/h,5040-24740,m³/h,24120,m³/h,29050,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 004 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 004 Top,,,,,,290 - 2032,m³/h,290 - 2032,m³/h,1401,m³/h,1620,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 005 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 005 Top,,,,,,290 - 2032,m³/h,290 - 2032,m³/h,1401,m³/h,1736,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 007 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 007 Top,,,,,,290 - 2534,m³/h,290 - 2534,m³/h,2118,m³/h,2556,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 008 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 008 Top,,,,,,720 - 2533,m³/h,720 - 2533,m³/h,2152,m³/h,2603,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 011 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 011 Top,,,,,,720 - 3793,m³/h,720 - 3793,m³/h,3300,m³/h,3960,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 012 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 012 Top,,,,,,720 - 3831,m³/h,720 - 3831,m³/h,3375,m³/h,4140,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 014 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,크기 014 Top,,,,,,720 - 6534,m³/h,720 - 6534,m³/h,5796,m³/h,5940,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD PX Top,
