modelId,equipId,vendor,model,unitModelNumber,unitNumberKind,unitRole,status,sourceFile,sourcePage,sourceTable,fieldId,fieldKo,value,unit
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 035,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ratedAirflow,정격 풍량,1800 - 12803,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 035,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp15Airflow,SFP 1.5 / 150 Pa 풍량,11786,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 035,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp20Airflow,SFP 2.0 / 200 Pa 풍량,14040,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 040,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,airflowConfiguration,기류 구성,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 040,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,capacityClass,용량대,크기 040,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 040,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ecodesignAirflow,Ecodesign 풍량,2700-14476,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 040,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ratedAirflow,정격 풍량,2700-14476,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 040,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp15Airflow,SFP 1.5 / 150 Pa 풍량,13176,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 040,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp20Airflow,SFP 2.0 / 200 Pa 풍량,15948,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 040+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,airflowConfiguration,기류 구성,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 040+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,capacityClass,용량대,크기 040+,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 040+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ecodesignAirflow,Ecodesign 풍량,2700-16560,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 040+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ratedAirflow,정격 풍량,2700-16560,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 040+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp15Airflow,SFP 1.5 / 150 Pa 풍량,15012,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 040+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp20Airflow,SFP 2.0 / 200 Pa 풍량,17928,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 050+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,airflowConfiguration,기류 구성,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 050+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,capacityClass,용량대,크기 050+,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 050+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ecodesignAirflow,Ecodesign 풍량,2700-17262,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 050+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ratedAirflow,정격 풍량,2700-17262,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 050+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp15Airflow,SFP 1.5 / 150 Pa 풍량,16020,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 050+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp20Airflow,SFP 2.0 / 200 Pa 풍량,19188,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 060+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,airflowConfiguration,기류 구성,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 060+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,capacityClass,용량대,크기 060+,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 060+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ecodesignAirflow,Ecodesign 풍량,3600-18112,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 060+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ratedAirflow,정격 풍량,3600-18112,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 060+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp15Airflow,SFP 1.5 / 150 Pa 풍량,17280,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 060+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp20Airflow,SFP 2.0 / 200 Pa 풍량,20952,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 070,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,airflowConfiguration,기류 구성,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 070,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,capacityClass,용량대,크기 070,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 070,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ecodesignAirflow,Ecodesign 풍량,3600-24840,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 070,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ratedAirflow,정격 풍량,3600-24840,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 070,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp15Airflow,SFP 1.5 / 150 Pa 풍량,24120,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 070,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp20Airflow,SFP 2.0 / 200 Pa 풍량,27900,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 080,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,airflowConfiguration,기류 구성,GOLD PX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 080,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,capacityClass,용량대,크기 080,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 080,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ecodesignAirflow,Ecodesign 풍량,5040-24740,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 080,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ratedAirflow,정격 풍량,5040-24740,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 080,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp15Airflow,SFP 1.5 / 150 Pa 풍량,24120,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX 080,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp20Airflow,SFP 2.0 / 200 Pa 풍량,29050,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 004 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,airflowConfiguration,기류 구성,GOLD PX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 004 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,capacityClass,용량대,크기 004 Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 004 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ecodesignAirflow,Ecodesign 풍량,290 - 2032,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 004 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ratedAirflow,정격 풍량,290 - 2032,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 004 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp15Airflow,SFP 1.5 / 150 Pa 풍량,1401,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 004 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp20Airflow,SFP 2.0 / 200 Pa 풍량,1620,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 005 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,airflowConfiguration,기류 구성,GOLD PX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 005 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,capacityClass,용량대,크기 005 Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 005 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ecodesignAirflow,Ecodesign 풍량,290 - 2032,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 005 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ratedAirflow,정격 풍량,290 - 2032,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 005 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp15Airflow,SFP 1.5 / 150 Pa 풍량,1401,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 005 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp20Airflow,SFP 2.0 / 200 Pa 풍량,1736,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 007 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,airflowConfiguration,기류 구성,GOLD PX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 007 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,capacityClass,용량대,크기 007 Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 007 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ecodesignAirflow,Ecodesign 풍량,290 - 2534,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 007 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ratedAirflow,정격 풍량,290 - 2534,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 007 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp15Airflow,SFP 1.5 / 150 Pa 풍량,2118,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 007 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp20Airflow,SFP 2.0 / 200 Pa 풍량,2556,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 008 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,airflowConfiguration,기류 구성,GOLD PX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 008 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,capacityClass,용량대,크기 008 Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 008 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ecodesignAirflow,Ecodesign 풍량,720 - 2533,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 008 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ratedAirflow,정격 풍량,720 - 2533,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 008 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp15Airflow,SFP 1.5 / 150 Pa 풍량,2152,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 008 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp20Airflow,SFP 2.0 / 200 Pa 풍량,2603,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 011 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,airflowConfiguration,기류 구성,GOLD PX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 011 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,capacityClass,용량대,크기 011 Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 011 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ecodesignAirflow,Ecodesign 풍량,720 - 3793,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 011 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ratedAirflow,정격 풍량,720 - 3793,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 011 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp15Airflow,SFP 1.5 / 150 Pa 풍량,3300,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 011 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp20Airflow,SFP 2.0 / 200 Pa 풍량,3960,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 012 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,airflowConfiguration,기류 구성,GOLD PX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 012 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,capacityClass,용량대,크기 012 Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 012 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ecodesignAirflow,Ecodesign 풍량,720 - 3831,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 012 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,ratedAirflow,정격 풍량,720 - 3831,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 012 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp15Airflow,SFP 1.5 / 150 Pa 풍량,3375,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 012 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,sfp20Airflow,SFP 2.0 / 200 Pa 풍량,4140,m³/h
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 014 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,airflowConfiguration,기류 구성,GOLD PX Top,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD PX Top 014 Top,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,5,치수·중량 — Swegon_AHU_QuickGuide.pdf p5,capacityClass,용량대,크기 014 Top,
